playerid,activity_date,purchases,gameends
10049071,2017-04-20,0,30
15287978,2017-04-20,0,12
30549439,2017-04-20,0,12
25760043,2017-04-20,0,17
28276734,2017-04-20,0,9
36143194,2017-04-20,0,9
33874297,2017-04-20,0,6
27129745,2017-04-20,0,6
35606988,2017-04-20,0,39
23122756,2017-04-20,0,16
37780270,2017-04-20,0,17
1493639,2017-04-20,0,9
47338448,2017-04-20,0,6
5407973,2017-04-20,0,7
15537672,2017-04-20,0,9
13339526,2017-04-20,0,7
39316631,2017-04-20,1,8
32005291,2017-04-20,0,8
40809890,2017-04-20,0,8
45244049,2017-04-20,0,11
21865122,2017-04-20,0,19
23274066,2017-04-20,0,9
10176597,2017-04-20,0,3
24613036,2017-04-20,0,12
20591256,2017-04-20,0,9
16561605,2017-04-20,0,12
41556407,2017-04-20,0,9
41238732,2017-04-20,0,14
22158791,2017-04-20,0,11
16648838,2017-04-20,0,7
39577073,2017-04-20,0,10
37334710,2017-04-20,0,37
43886958,2017-04-20,0,6
31569956,2017-04-20,0,17
20158554,2017-04-20,0,7
24300211,2017-04-20,0,7
43653902,2017-04-20,0,23
29353268,2017-04-20,0,3
40269836,2017-04-20,0,6
26343791,2017-04-20,0,10
20539584,2017-04-20,0,12
33240887,2017-04-20,0,16
16788037,2017-04-20,0,15
30478673,2017-04-20,0,7
30674463,2017-04-20,0,17
45133700,2017-04-20,0,12
6468348,2017-04-20,0,5
18790991,2017-04-20,0,16
24676816,2017-04-20,0,8
22380226,2017-04-20,0,9
37446113,2017-04-20,0,4
23695936,2017-04-20,0,10
46025149,2017-04-20,0,18
29355955,2017-04-20,0,12
43574749,2017-04-20,0,10
9873662,2017-04-20,0,42
43161630,2017-04-20,0,40
15403889,2017-04-20,0,10
27666327,2017-04-20,0,5
36651138,2017-04-20,0,19
20579808,2017-04-20,0,10
45740429,2017-04-20,0,4
39914511,2017-04-20,0,13
27198407,2017-04-20,0,7
45281291,2017-04-20,0,12
25115481,2017-04-20,0,6
27263973,2017-04-20,0,14
32942056,2017-04-20,0,6
8511513,2017-04-20,0,11
43280433,2017-04-20,0,15
37079502,2017-04-20,0,7
37050668,2017-04-20,0,8
11218869,2017-04-20,0,12
39106598,2017-04-20,0,15
20446185,2017-04-20,0,12
47236153,2017-04-20,0,10
11566537,2017-04-20,0,14
33075638,2017-04-20,0,23
7715783,2017-04-20,0,12
9126986,2017-04-20,0,8
4453103,2017-04-20,0,21
43189042,2017-04-20,0,8
47309339,2017-04-20,0,7
5109813,2017-04-20,0,9
43054614,2017-04-20,0,22
43172222,2017-04-20,0,12
16079936,2017-04-20,0,18
444115,2017-04-20,0,7
19144036,2017-04-20,0,33
39287077,2017-04-20,0,6
36390660,2017-04-20,0,4
37200709,2017-04-20,0,12
17119651,2017-04-20,0,18
33089581,2017-04-20,0,8
30102426,2017-04-20,0,7
17024136,2017-04-20,0,30
233907,2017-04-20,0,16
33192396,2017-04-20,0,8
10110820,2017-04-20,0,8
11627413,2017-04-20,0,11
31344894,2017-04-20,0,4
8706860,2017-04-20,0,22
2389539,2017-04-20,0,8
5038288,2017-04-20,0,8
43037267,2017-04-20,0,9
27088029,2017-04-20,0,10
24174164,2017-04-20,0,10
28007500,2017-04-20,0,15
18129048,2017-04-20,0,29
11205415,2017-04-20,0,8
8105074,2017-04-20,0,14
11228504,2017-04-20,0,8
10410622,2017-04-20,0,16
2465511,2017-04-20,0,7
18369096,2017-04-20,0,4
19106983,2017-04-20,0,10
24596330,2017-04-20,0,13
647929,2017-04-20,0,14
41053671,2017-04-20,0,17
13610373,2017-04-20,0,10
13474524,2017-04-20,0,4
23365540,2017-04-20,0,10
24025484,2017-04-20,0,9
27265465,2017-04-20,0,6
43580184,2017-04-20,0,13
33124469,2017-04-20,0,14
20486614,2017-04-20,0,8
41016228,2017-04-20,0,13
19685864,2017-04-20,0,13
39127145,2017-04-20,0,28
25395519,2017-04-20,0,9
515702,2017-04-20,0,9
47150449,2017-04-20,0,7
47184336,2017-04-20,0,8
43047957,2017-04-20,0,19
15253870,2017-04-20,0,15
35200056,2017-04-20,0,11
797745,2017-04-20,0,49
36125852,2017-04-20,0,13
24057739,2017-04-20,0,18
2171568,2017-04-20,12,13
18069142,2017-04-20,0,10
28151614,2017-04-20,0,8
10694300,2017-04-20,0,2
27127415,2017-04-20,0,7
13241225,2017-04-20,0,4
41072096,2017-04-20,0,6
17487778,2017-04-20,0,30
43195525,2017-04-20,0,21
28346971,2017-04-20,0,10
18144397,2017-04-20,0,4
24262582,2017-04-20,0,15
36199847,2017-04-20,0,33
206105,2017-04-20,0,22
4491959,2017-04-20,0,7
26206317,2017-04-20,0,12
35142914,2017-04-20,0,9
40168927,2017-04-20,0,11
14850106,2017-04-20,0,6
22096149,2017-04-20,0,15
39007572,2017-04-20,0,16
8109600,2017-04-20,0,19
4878303,2017-04-20,0,1
47049727,2017-04-20,0,26
16088489,2017-04-20,0,16
47252223,2017-04-20,0,16
36065116,2017-04-20,0,22
47089970,2017-04-20,0,11
7761631,2017-04-20,0,6
45166888,2017-04-20,0,11
33214543,2017-04-20,0,13
13877319,2017-04-20,0,7
20030072,2017-04-20,0,31
19642253,2017-04-20,0,24
16406344,2017-04-20,0,7
24626288,2017-04-20,0,12
37082579,2017-04-20,0,4
20255425,2017-04-20,0,6
19862085,2017-04-20,0,6
4810892,2017-04-20,0,6
33606379,2017-04-20,0,11
13211677,2017-04-20,0,30
1300627,2017-04-20,0,9
37841984,2017-04-20,0,18
42038108,2017-04-20,0,22
47316211,2017-04-20,0,16
18129528,2017-04-20,0,7
22426051,2017-04-20,0,13
39872413,2017-04-20,0,13
46109107,2017-04-20,0,11
10584335,2017-04-20,0,14
21068109,2017-04-20,0,7
1180658,2017-04-20,0,45
46191624,2017-04-20,0,8
23977697,2017-04-20,0,14
9449469,2017-04-20,0,8
16694632,2017-04-20,0,8
13351848,2017-04-20,0,8
12599739,2017-04-20,0,16
45729950,2017-04-20,0,5
6485972,2017-04-20,0,23
23713660,2017-04-20,0,15
39278152,2017-04-20,0,5
33418400,2017-04-20,0,12
26223145,2017-04-20,0,28
22272903,2017-04-20,0,6
9439615,2017-04-20,0,14
47124303,2017-04-20,0,12
33990593,2017-04-20,0,19
39362647,2017-04-20,0,8
23195104,2017-04-20,0,20
47639571,2017-04-20,0,8
31505399,2017-04-20,0,7
24393874,2017-04-20,1,9
40424756,2017-04-20,0,11
2345743,2017-04-20,0,11
24435918,2017-04-20,0,11
27242668,2017-04-20,0,18
37161077,2017-04-20,0,7
15129443,2017-04-20,0,4
17255355,2017-04-20,0,11
15476807,2017-04-20,0,30
15329409,2017-04-20,0,11
47865146,2017-04-20,0,5
28733462,2017-04-20,0,12
44037381,2017-04-20,0,16
7407782,2017-04-20,0,12
4872129,2017-04-20,0,6
13487011,2017-04-20,0,23
13558535,2017-04-20,0,12
27291938,2017-04-20,0,23
18021900,2017-04-20,0,12
36207705,2017-04-20,0,8
33702310,2017-04-20,0,10
32427205,2017-04-20,0,7
35930464,2017-04-20,0,5
45388485,2017-04-20,0,12
24759919,2017-04-20,0,14
33593398,2017-04-20,0,40
43449537,2017-04-20,0,10
32553836,2017-04-20,0,7
18664384,2017-04-20,0,16
25588590,2017-04-20,0,6
4726512,2017-04-20,0,7
36212433,2017-04-20,0,13
43720045,2017-04-20,0,8
22176033,2017-04-20,0,10
44034693,2017-04-20,0,6
39399685,2017-04-20,0,10
40586071,2017-04-20,0,33
36487672,2017-04-20,0,66
23976176,2017-04-20,0,51
43034177,2017-04-20,0,17
37583368,2017-04-20,0,9
40573833,2017-04-20,0,11
40439474,2017-04-20,0,2
36658058,2017-04-20,0,13
9171517,2017-04-20,0,17
25184317,2017-04-20,0,5
34322553,2017-04-20,0,8
15553824,2017-04-20,0,6
4065997,2017-04-20,0,22
27724709,2017-04-20,0,33
27510015,2017-04-20,0,9
12906794,2017-04-20,0,4
4926550,2017-04-20,0,6
31652338,2017-04-20,0,16
33990209,2017-04-20,0,9
20395821,2017-04-20,0,11
16511526,2017-04-20,0,24
41307073,2017-04-20,0,16
31162736,2017-04-20,0,6
32076284,2017-04-20,0,17
34396263,2017-04-20,0,10
32355266,2017-04-20,0,14
25153504,2017-04-20,0,10
8207539,2017-04-20,0,10
15342822,2017-04-20,0,12
28173525,2017-04-20,0,8
39530429,2017-04-20,0,9
43812642,2017-04-20,0,12
28300771,2017-04-20,0,10
21708233,2017-04-20,0,9
35353525,2017-04-20,0,12
17582604,2017-04-20,0,5
1314477,2017-04-20,0,12
21532919,2017-04-20,0,11
41234589,2017-04-20,0,7
1470620,2017-04-20,0,8
35232726,2017-04-20,0,10
43472330,2017-04-20,0,15
45091691,2017-04-20,2,8
27527085,2017-04-20,0,28
19743188,2017-04-20,0,6
5935046,2017-04-20,0,7
41034955,2017-04-20,0,25
41116097,2017-04-20,0,9
26807660,2017-04-20,0,59
29028762,2017-04-20,0,12
7168158,2017-04-20,0,11
47424045,2017-04-20,0,11
2161175,2017-04-20,0,7
40710461,2017-04-20,0,7
36110508,2017-04-20,0,8
28619107,2017-04-20,0,6
47239024,2017-04-20,0,6
30913373,2017-04-20,0,9
43513727,2017-04-20,0,9
2702237,2017-04-20,0,13
36463931,2017-04-20,0,13
44220880,2017-04-20,0,8
46041741,2017-04-20,0,9
11309832,2017-04-20,0,12
17784099,2017-04-20,0,30
33716982,2017-04-20,0,25
23477176,2017-04-20,0,4
43581849,2017-04-20,0,5
47514732,2017-04-20,0,8
41618535,2017-04-20,0,70
36263854,2017-04-20,0,17
39766252,2017-04-20,0,8
1264926,2017-04-20,0,10
36776073,2017-04-20,0,7
18402075,2017-04-20,0,7
1137701,2017-04-20,0,14
24890630,2017-04-20,0,5
41260093,2017-04-20,0,11
34021292,2017-04-20,0,18
45075759,2017-04-20,0,10
9026917,2017-04-20,0,11
9024966,2017-04-20,0,8
41499194,2017-04-20,0,17
33513400,2017-04-20,0,9
33767133,2017-04-20,0,6
35407813,2017-04-20,0,5
43352875,2017-04-20,0,12
36879028,2017-04-20,0,6
47239189,2017-04-20,0,5
12724736,2017-04-20,0,8
25047795,2017-04-20,0,49
7473247,2017-04-20,0,10
14461162,2017-04-20,0,7
23611382,2017-04-20,0,20
36742572,2017-04-20,0,7
47468971,2017-04-20,0,6
6049936,2017-04-20,0,61
8687795,2017-04-20,0,7
28088621,2017-04-20,0,15
16754610,2017-04-20,0,21
24992892,2017-04-20,0,13
10697840,2017-04-20,0,12
33368370,2017-04-20,0,10
44221932,2017-04-20,5,40
6626410,2017-04-20,0,27
13350613,2017-04-20,0,3
40945307,2017-04-20,0,5
26068418,2017-04-20,0,5
31866289,2017-04-20,0,7
31426732,2017-04-20,0,10
19676457,2017-04-20,0,21
10563229,2017-04-20,0,9
32052784,2017-04-20,0,13
24951313,2017-04-20,0,7
44101874,2017-04-20,0,7
5006146,2017-04-20,0,7
14178070,2017-04-20,0,8
681821,2017-04-20,0,13
26593941,2017-04-20,0,18
45159637,2017-04-20,0,12
42318436,2017-04-20,0,4
9590309,2017-04-20,0,4
21810212,2017-04-20,0,10
17550517,2017-04-20,0,15
28054244,2017-04-20,0,17
2753634,2017-04-20,0,9
30251032,2017-04-20,0,11
15945247,2017-04-20,0,4
12276551,2017-04-20,0,9
40410189,2017-04-20,0,7
10700438,2017-04-20,0,4
44184793,2017-04-20,0,10
25464258,2017-04-20,0,5
19690146,2017-04-20,0,12
37602502,2017-04-20,0,27
47236173,2017-04-20,0,13
18502359,2017-04-20,0,17
33473891,2017-04-20,0,9
32016385,2017-04-20,0,15
1635210,2017-04-20,0,3
36468670,2017-04-20,1,10
23325396,2017-04-20,0,2
36463569,2017-04-20,0,15
18579848,2017-04-20,0,7
30462760,2017-04-20,0,10
32540683,2017-04-20,0,4
33731542,2017-04-20,0,47
39004713,2017-04-20,0,10
40520444,2017-04-20,0,12
19526412,2017-04-20,0,12
37143868,2017-04-20,0,11
21627437,2017-04-20,0,11
7673716,2017-04-20,0,12
20752632,2017-04-20,0,21
31089659,2017-04-20,0,9
30127485,2017-04-20,0,29
4401043,2017-04-20,0,32
18467172,2017-04-20,0,8
21037370,2017-04-20,0,17
12761813,2017-04-20,0,5
24620662,2017-04-20,0,8
25310899,2017-04-20,0,6
31084289,2017-04-20,0,10
19350312,2017-04-20,0,5
14331325,2017-04-20,0,10
1859478,2017-04-20,0,5
46096190,2017-04-20,0,4
44105141,2017-04-20,0,14
43530655,2017-04-20,0,9
28590833,2017-04-20,0,8
1393657,2017-04-20,0,12
21560558,2017-04-20,0,8
35308162,2017-04-20,0,15
6595338,2017-04-20,0,14
7726535,2017-04-20,0,9
40567669,2017-04-20,0,6
43840136,2017-04-20,0,7
26265819,2017-04-20,0,11
28285564,2017-04-20,0,32
39343346,2017-04-20,0,8
41217238,2017-04-20,0,7
31833890,2017-04-20,0,3
40152136,2017-04-20,0,9
23643422,2017-04-20,0,6
45370480,2017-04-20,0,20
47640127,2017-04-20,0,13
24440861,2017-04-20,0,6
47094614,2017-04-20,0,3
27092266,2017-04-20,0,12
33203060,2017-04-20,0,15
39675231,2017-04-20,0,8
42687750,2017-04-20,0,12
43589025,2017-04-20,0,12
17794386,2017-04-20,0,9
41092008,2017-04-20,0,11
12269763,2017-04-20,0,5
40066003,2017-04-20,0,59
14250717,2017-04-20,0,4
41261704,2017-04-20,0,16
45025244,2017-04-20,0,18
46029076,2017-04-20,0,3
13958789,2017-04-20,0,10
20168872,2017-04-20,0,11
22409572,2017-04-20,0,9
30347886,2017-04-20,0,9
28424265,2017-04-20,0,5
6568138,2017-04-20,0,8
28170654,2017-04-20,0,6
10467484,2017-04-20,0,7
35537615,2017-04-20,0,11
42661995,2017-04-20,0,5
12575845,2017-04-20,0,31
27384973,2017-04-20,0,7
17500153,2017-04-20,0,14
40802227,2017-04-20,0,5
43310790,2017-04-20,0,3
31632620,2017-04-20,0,9
31734109,2017-04-20,0,14
30679447,2017-04-20,0,10
43883645,2017-04-20,0,7
36705819,2017-04-20,0,16
21963155,2017-04-20,0,8
23472451,2017-04-20,0,6
1441241,2017-04-20,0,5
34051361,2017-04-20,0,6
33893190,2017-04-20,0,9
39590323,2017-04-20,0,9
12483043,2017-04-20,0,18
46237465,2017-04-20,0,5
41596701,2017-04-20,0,10
14823965,2017-04-20,0,9
33678633,2017-04-20,0,95
29371753,2017-04-20,0,15
21651865,2017-04-20,0,8
34746492,2017-04-20,0,8
44125087,2017-04-20,0,4
12739412,2017-04-20,0,8
31108000,2017-04-20,0,7
32319176,2017-04-20,0,8
25652366,2017-04-20,0,3
47512381,2017-04-20,0,20
40501331,2017-04-20,0,15
36521361,2017-04-20,0,9
14780275,2017-04-20,0,20
24537383,2017-04-20,0,45
23833496,2017-04-20,0,21
47710736,2017-04-20,0,17
47914341,2017-04-20,0,18
25194348,2017-04-20,0,6
1466540,2017-04-20,0,11
47163267,2017-04-20,0,6
19326293,2017-04-20,0,7
43198227,2017-04-20,0,5
11587009,2017-04-20,0,10
47604689,2017-04-20,0,13
40223098,2017-04-20,0,12
20303402,2017-04-20,0,11
47533142,2017-04-20,0,37
26321907,2017-04-20,0,2
22226200,2017-04-20,0,7
26287283,2017-04-20,0,10
26183209,2017-04-20,0,15
35971869,2017-04-20,0,10
43446007,2017-04-20,0,9
43263715,2017-04-20,0,9
47174778,2017-04-20,0,8
36490924,2017-04-20,0,9
35101457,2017-04-20,0,9
4290067,2017-04-20,0,18
25819647,2017-04-20,0,16
4264179,2017-04-20,0,17
45081783,2017-04-20,0,7
25343456,2017-04-20,0,10
33818420,2017-04-20,0,10
27235248,2017-04-20,0,11
23257060,2017-04-20,0,15
32555238,2017-04-20,0,16
15711206,2017-04-20,0,10
31202281,2017-04-20,0,22
9107930,2017-04-20,0,11
30862708,2017-04-20,0,26
10238033,2017-04-20,0,7
44012834,2017-04-20,0,6
30736542,2017-04-20,0,11
41503667,2017-04-20,0,43
47838771,2017-04-20,0,13
8398944,2017-04-20,0,13
19148204,2017-04-20,0,14
36473909,2017-04-20,0,7
13286044,2017-04-20,0,5
43823156,2017-04-20,0,7
4272663,2017-04-20,0,17
14580144,2017-04-20,0,8
23305285,2017-04-20,0,7
20954075,2017-04-20,0,22
14877465,2017-04-20,0,7
1205317,2017-04-20,0,30
8147371,2017-04-20,0,27
14457627,2017-04-20,0,15
8337755,2017-04-20,0,11
47718350,2017-04-20,0,3
7299753,2017-04-20,0,10
21803272,2017-04-20,0,8
47388260,2017-04-20,0,7
45046285,2017-04-20,0,7
40121721,2017-04-20,0,25
24082452,2017-04-20,0,33
31708822,2017-04-20,0,7
11156572,2017-04-20,0,12
11214776,2017-04-20,0,10
39494239,2017-04-20,0,47
26828654,2017-04-20,0,9
36438279,2017-04-20,0,10
21796082,2017-04-20,0,15
21622929,2017-04-20,0,11
16054594,2017-04-20,0,5
28893922,2017-04-20,0,14
47578843,2017-04-20,0,5
30570667,2017-04-20,0,12
32079128,2017-04-20,0,36
25186767,2017-04-20,0,4
26290930,2017-04-20,0,7
27200078,2017-04-20,0,11
36683045,2017-04-20,0,3
33491405,2017-04-20,0,15
18963909,2017-04-20,0,13
24091814,2017-04-20,0,11
21053667,2017-04-20,0,8
17965556,2017-04-20,0,7
45421105,2017-04-20,0,6
19293412,2017-04-20,0,10
10265491,2017-04-20,0,4
44255217,2017-04-20,0,15
45168048,2017-04-20,0,5
37094258,2017-04-20,0,24
37194437,2017-04-20,0,6
44187391,2017-04-20,0,5
12639056,2017-04-20,0,6
27858188,2017-04-20,0,17
30343054,2017-04-20,0,18
31157100,2017-04-20,0,4
19417611,2017-04-20,0,33
35421350,2017-04-20,0,12
7711272,2017-04-20,0,10
31164417,2017-04-20,0,6
27746748,2017-04-20,0,6
30341705,2017-04-20,0,7
30814403,2017-04-20,0,3
13251381,2017-04-20,0,6
18781302,2017-04-20,0,6
24094902,2017-04-20,0,9
5332497,2017-04-20,0,8
36578557,2017-04-20,0,4
10679970,2017-04-20,0,10
43428305,2017-04-20,0,16
31856646,2017-04-20,0,8
33525805,2017-04-20,0,7
5206079,2017-04-20,0,5
4091719,2017-04-20,0,11
41054812,2017-04-20,0,21
9955969,2017-04-20,0,7
23174656,2017-04-20,0,8
22683090,2017-04-20,0,7
14786867,2017-04-20,0,9
18609999,2017-04-20,0,8
16951837,2017-04-20,0,13
25659882,2017-04-20,0,37
30340136,2017-04-20,0,8
16435077,2017-04-20,0,15
8979233,2017-04-20,0,6
29643476,2017-04-20,0,10
11656577,2017-04-20,0,5
2063081,2017-04-20,0,6
44019748,2017-04-20,0,8
33691493,2017-04-20,0,6
16169631,2017-04-20,0,9
43428416,2017-04-20,0,10
26603560,2017-04-20,0,10
10954773,2017-04-20,0,40
23131824,2017-04-20,0,8
6112868,2017-04-20,0,8
46120848,2017-04-20,0,5
22430486,2017-04-20,0,13
21183954,2017-04-20,0,18
43453019,2017-04-20,0,6
28492342,2017-04-20,0,9
18166897,2017-04-20,0,13
17274072,2017-04-20,0,8
26271228,2017-04-20,0,16
26262865,2017-04-20,0,13
23398462,2017-04-20,0,5
20419912,2017-04-20,0,15
28281195,2017-04-20,0,11
31104384,2017-04-20,0,5
44405172,2017-04-20,0,7
27744579,2017-04-20,0,9
15360713,2017-04-20,0,85
6431435,2017-04-20,0,7
17695664,2017-04-20,0,12
12752820,2017-04-20,0,6
47871578,2017-04-20,0,15
43759753,2017-04-20,0,15
41273689,2017-04-20,0,16
4312506,2017-04-20,0,34
43696178,2017-04-20,0,8
4465052,2017-04-20,0,7
25270321,2017-04-20,0,11
1623203,2017-04-20,0,17
16693891,2017-04-20,0,18
17883226,2017-04-20,0,15
23669630,2017-04-20,0,10
47326094,2017-04-20,0,10
39217006,2017-04-20,0,6
47624270,2017-04-20,0,40
8279971,2017-04-20,0,8
33453475,2017-04-20,0,6
158227,2017-04-20,0,4
43464166,2017-04-20,0,12
39906442,2017-04-20,0,12
28147207,2017-04-20,0,8
35162801,2017-04-20,0,17
31879203,2017-04-20,0,16
47086174,2017-04-20,0,11
33975465,2017-04-20,0,7
21245832,2017-04-20,0,10
8878719,2017-04-20,0,10
33667959,2017-04-20,0,21
14129346,2017-04-20,0,30
24733556,2017-04-20,0,12
39377090,2017-04-20,3,21
14299596,2017-04-20,0,15
39689486,2017-04-20,0,13
31981676,2017-04-20,0,4
2043002,2017-04-20,0,10
47074877,2017-04-20,0,15
24043967,2017-04-20,0,20
12542241,2017-04-20,0,6
17313965,2017-04-20,0,13
6867495,2017-04-20,0,12
8716671,2017-04-20,0,12
32471169,2017-04-20,0,7
9796034,2017-04-20,0,28
26444175,2017-04-20,0,10
36255996,2017-04-20,0,52
25545239,2017-04-20,0,15
10231660,2017-04-20,0,12
479448,2017-04-20,0,12
28785698,2017-04-20,0,3
20890516,2017-04-20,0,12
28105606,2017-04-20,0,16
35036742,2017-04-20,0,8
28955873,2017-04-20,0,8
31230054,2017-04-20,0,10
45710267,2017-04-20,0,13
2985062,2017-04-20,0,11
39256527,2017-04-20,0,11
17422343,2017-04-20,0,13
37536370,2017-04-20,0,5
21944289,2017-04-20,0,13
42062264,2017-04-20,0,14
20248828,2017-04-20,0,9
6032390,2017-04-20,0,9
25436227,2017-04-20,0,12
40197661,2017-04-20,0,12
36215485,2017-04-20,0,17
41651363,2017-04-20,0,8
32014916,2017-04-20,0,8
23083119,2017-04-20,0,8
31127548,2017-04-20,0,13
16444825,2017-04-20,0,9
33064408,2017-04-20,0,2
17288873,2017-04-20,0,56
5463349,2017-04-20,0,7
30243445,2017-04-20,0,11
1294033,2017-04-20,0,13
27878062,2017-04-20,0,24
20863551,2017-04-20,0,7
36975162,2017-04-20,0,8
36840917,2017-04-20,0,12
25465654,2017-04-20,0,8
4970589,2017-04-20,0,9
37495326,2017-04-20,0,52
24420880,2017-04-20,0,12
20309039,2017-04-20,0,70
46494560,2017-04-20,0,10
8320585,2017-04-20,0,9
858508,2017-04-20,0,10
17843928,2017-04-20,0,16
46383291,2017-04-20,0,7
23836463,2017-04-20,0,9
33305740,2017-04-20,0,4
46321163,2017-04-20,0,7
27092296,2017-04-20,0,12
13320602,2017-04-20,0,7
23816491,2017-04-20,0,48
25702175,2017-04-20,0,35
24521889,2017-04-20,0,14
21961469,2017-04-20,0,12
36534436,2017-04-20,0,28
40657092,2017-04-20,0,10
43774277,2017-04-20,0,20
13879363,2017-04-20,0,20
20338652,2017-04-20,0,12
43468316,2017-04-20,0,6
23006878,2017-04-20,0,14
39075019,2017-04-20,0,17
13051536,2017-04-20,0,15
28012233,2017-04-20,0,6
27861920,2017-04-20,0,10
21612055,2017-04-20,0,9
17135906,2017-04-20,0,7
5384610,2017-04-20,0,15
47443033,2017-04-20,0,19
5242678,2017-04-20,0,24
47442177,2017-04-20,0,7
23415245,2017-04-20,0,13
7483903,2017-04-20,0,9
16215823,2017-04-20,0,13
43665734,2017-04-20,0,6
18903343,2017-04-20,0,20
15864583,2017-04-20,0,8
47735106,2017-04-20,0,10
31474741,2017-04-20,2,7
25842916,2017-04-20,0,6
11816242,2017-04-20,0,4
47412586,2017-04-20,0,8
37149111,2017-04-20,0,18
17750377,2017-04-20,0,31
39764094,2017-04-20,0,9
31980971,2017-04-20,0,28
33818812,2017-04-20,0,7
46303501,2017-04-20,0,9
37142959,2017-04-20,0,7
40090737,2017-04-20,0,11
25278966,2017-04-20,0,8
44215830,2017-04-20,0,13
27832296,2017-04-20,0,11
43831557,2017-04-20,0,9
11941192,2017-04-20,0,7
40401418,2017-04-20,0,27
35770765,2017-04-20,0,5
39900949,2017-04-20,0,7
17177982,2017-04-20,0,15
31485437,2017-04-20,0,8
47122439,2017-04-20,0,11
1977935,2017-04-20,0,6
32800004,2017-04-20,0,15
46258172,2017-04-20,0,6
43796724,2017-04-20,0,15
19627236,2017-04-20,0,57
39106657,2017-04-20,0,9
28830745,2017-04-20,0,7
7911073,2017-04-20,0,13
27663966,2017-04-20,0,7
31184901,2017-04-20,0,11
47277278,2017-04-20,0,11
13389268,2017-04-20,0,11
2337140,2017-04-20,0,7
8384906,2017-04-20,0,14
2369038,2017-04-20,0,6
43314333,2017-04-20,0,6
4577047,2017-04-20,0,11
36332993,2017-04-20,0,4
28505202,2017-04-20,0,10
47175083,2017-04-20,0,11
30153124,2017-04-20,0,16
31522537,2017-04-20,0,7
34229236,2017-04-20,0,6
33407965,2017-04-20,0,5
22538695,2017-04-20,0,14
45910146,2017-04-20,0,5
46466508,2017-04-20,0,8
4123285,2017-04-20,0,8
47434793,2017-04-20,0,13
22806833,2017-04-20,0,8
47138661,2017-04-20,0,8
47375357,2017-04-20,0,8
5211252,2017-04-20,0,14
32666716,2017-04-20,0,3
39288435,2017-04-20,0,23
19489397,2017-04-20,0,14
43614593,2017-04-20,0,15
25848867,2017-04-20,0,10
30242705,2017-04-20,0,9
41090670,2017-04-20,0,9
12867502,2017-04-20,0,8
37108833,2017-04-20,0,8
8605425,2017-04-20,0,10
15976678,2017-04-20,0,11
22968708,2017-04-20,0,9
38169793,2017-04-20,0,17
10335365,2017-04-20,0,13
26273223,2017-04-20,0,9
15037874,2017-04-20,0,10
21095925,2017-04-20,0,8
22376285,2017-04-20,0,11
39137240,2017-04-20,0,4
36974522,2017-04-20,0,10
23914060,2017-04-20,0,16
47192595,2017-04-20,0,7
14462408,2017-04-20,0,9
30728046,2017-04-20,0,4
14642837,2017-04-20,0,10
30723613,2017-04-20,0,13
39147657,2017-04-20,0,10
43527297,2017-04-20,0,5
28124504,2017-04-20,0,11
40520738,2017-04-20,0,4
2352775,2017-04-20,0,16
25121702,2017-04-20,0,11
40869471,2017-04-20,0,14
47462139,2017-04-20,0,12
37143899,2017-04-20,0,21
29886131,2017-04-20,0,15
24087015,2017-04-20,0,7
16994663,2017-04-20,0,11
24346033,2017-04-20,0,6
40148212,2017-04-20,0,10
44065582,2017-04-20,0,10
42379309,2017-04-20,0,12
7312522,2017-04-20,0,8
36525088,2017-04-20,0,11
43069844,2017-04-20,0,8
41458681,2017-04-20,0,12
43302863,2017-04-20,0,14
23030240,2017-04-20,0,32
39111015,2017-04-20,0,14
16025503,2017-04-20,0,9
22930941,2017-04-20,0,6
24751983,2017-04-20,0,20
8817048,2017-04-20,1,29
39362263,2017-04-20,0,6
25131718,2017-04-20,0,9
19446928,2017-04-20,0,9
46299207,2017-04-20,0,4
13084368,2017-04-20,0,17
14700139,2017-04-20,0,7
30629503,2017-04-20,0,4
45629529,2017-04-20,0,9
43766175,2017-04-20,0,15
27800211,2017-04-20,0,9
35251880,2017-04-20,0,9
6638431,2017-04-20,0,13
42076325,2017-04-20,0,6
40547092,2017-04-20,0,10
12494440,2017-04-20,0,6
42240475,2017-04-20,0,13
43527510,2017-04-20,0,7
23082344,2017-04-20,0,14
11140397,2017-04-20,0,15
27716768,2017-04-20,0,6
9638683,2017-04-20,0,26
43475722,2017-04-20,0,25
41542346,2017-04-20,0,49
15827420,2017-04-20,0,8
33124121,2017-04-20,0,9
163937,2017-04-20,0,6
32553323,2017-04-20,0,6
17800420,2017-04-20,0,34
30584875,2017-04-20,0,14
33974343,2017-04-20,0,25
31060644,2017-04-20,0,15
